datum,agegroup2,outcome,value,type,region,scenario
2021-02-10,all,reported,115,reported,Saarland,observed
2021-02-11,all,reported,100.571428571429,reported,Saarland,observed
2021-02-12,all,reported,98.2857142857143,reported,Saarland,observed
2021-02-13,all,reported,98.8571428571429,reported,Saarland,observed
2021-02-14,all,reported,91.2857142857143,reported,Saarland,observed
2021-02-15,all,reported,95.4285714285714,reported,Saarland,observed
2021-02-16,all,reported,93.8571428571429,reported,Saarland,observed
2021-02-17,all,reported,77.4285714285714,reported,Saarland,observed
2021-02-18,all,reported,66.1428571428571,reported,Saarland,observed
2021-02-19,all,reported,64,reported,Saarland,observed
2021-02-20,all,reported,84.4285714285714,reported,Saarland,observed
2021-02-21,all,reported,92.2857142857143,reported,Saarland,observed
2021-02-22,all,reported,96.4285714285714,reported,Saarland,observed
2021-02-23,all,reported,104,reported,Saarland,observed
2021-02-24,all,reported,105.857142857143,reported,Saarland,observed
2021-02-25,all,reported,123.571428571429,reported,Saarland,observed
2021-02-26,all,reported,129.142857142857,reported,Saarland,observed
2021-02-27,all,reported,106.428571428571,reported,Saarland,observed
2021-02-28,all,reported,104,reported,Saarland,observed
2021-03-01,all,reported,102.142857142857,reported,Saarland,observed
2021-03-02,all,reported,96.2857142857143,reported,Saarland,observed
2021-03-03,all,reported,88.2857142857143,reported,Saarland,observed
2021-03-04,all,reported,84,reported,Saarland,observed
2021-03-05,all,reported,86.1428571428571,reported,Saarland,observed
2021-03-06,all,reported,88.2857142857143,reported,Saarland,observed
2021-03-07,all,reported,88,reported,Saarland,observed
2021-03-08,all,reported,76.2857142857143,reported,Saarland,observed
2021-03-09,all,reported,70.2857142857143,reported,Saarland,observed
2021-03-10,all,reported,81.7142857142857,reported,Saarland,observed
2021-03-11,all,reported,81.7142857142857,reported,Saarland,observed
2021-03-12,all,reported,78.8571428571429,reported,Saarland,observed
2021-03-13,all,reported,80.5714285714286,reported,Saarland,observed
2021-03-14,all,reported,76.1428571428571,reported,Saarland,observed
2021-03-15,all,reported,90.5714285714286,reported,Saarland,observed
2021-03-16,all,reported,97.2857142857143,reported,Saarland,observed
2021-03-17,all,reported,78.7142857142857,reported,Saarland,observed
2021-03-18,all,reported,83.8571428571429,reported,Saarland,observed
2021-03-19,all,reported,83.8571428571429,reported,Saarland,observed
2021-03-20,all,reported,82.5714285714286,reported,Saarland,observed
2021-03-21,all,reported,81.7142857142857,reported,Saarland,observed
2021-03-22,all,reported,88.2857142857143,reported,Saarland,observed
2021-03-23,all,reported,85.2857142857143,reported,Saarland,observed
2021-03-24,all,reported,106.714285714286,reported,Saarland,observed
2021-03-25,all,reported,114.285714285714,reported,Saarland,observed
2021-03-26,all,reported,115.285714285714,reported,Saarland,observed
2021-03-27,all,reported,115.142857142857,reported,Saarland,observed
2021-03-28,all,reported,131.285714285714,reported,Saarland,observed
2021-03-29,all,reported,128.142857142857,reported,Saarland,observed
2021-03-30,all,reported,132.142857142857,reported,Saarland,observed
2021-03-31,all,reported,133.857142857143,reported,Saarland,observed
2021-04-01,all,reported,115.285714285714,reported,Saarland,observed
2021-04-02,all,reported,125.285714285714,reported,Saarland,observed
2021-04-03,all,reported,126.285714285714,reported,Saarland,observed
2021-04-04,all,reported,109,reported,Saarland,observed
2021-04-05,all,reported,117.857142857143,reported,Saarland,observed
2021-04-06,all,reported,140.714285714286,reported,Saarland,observed
2021-04-07,all,reported,143.714285714286,reported,Saarland,observed
2021-04-08,all,reported,174.857142857143,reported,Saarland,observed
2021-04-09,all,reported,168,reported,Saarland,observed
2021-04-10,all,reported,171.142857142857,reported,Saarland,observed
2021-04-11,all,reported,185.714285714286,reported,Saarland,observed
2021-04-12,all,reported,178.571428571429,reported,Saarland,observed
2021-04-13,all,reported,182.428571428571,reported,Saarland,observed
2021-04-14,all,reported,172.285714285714,reported,Saarland,observed
2021-04-15,all,reported,184.857142857143,reported,Saarland,observed
2021-04-16,all,reported,179.285714285714,reported,Saarland,observed
2021-04-17,all,reported,175.285714285714,reported,Saarland,observed
2021-04-18,all,reported,192,reported,Saarland,observed
2021-04-19,all,reported,233.571428571429,reported,Saarland,observed
2021-04-20,all,reported,232,reported,Saarland,observed
2021-04-21,all,reported,220.285714285714,reported,Saarland,observed
2021-04-22,all,reported,206.142857142857,reported,Saarland,observed
2021-04-23,all,reported,206.285714285714,reported,Saarland,observed
2021-04-24,all,reported,217.857142857143,reported,Saarland,observed
2021-04-25,all,reported,210.285714285714,reported,Saarland,observed
2021-04-26,all,reported,192.285714285714,reported,Saarland,observed
2021-04-27,all,reported,187.571428571429,reported,Saarland,observed
2021-04-28,all,reported,213.857142857143,reported,Saarland,observed
2021-04-29,all,reported,205,reported,Saarland,observed
2021-04-30,all,reported,207.285714285714,reported,Saarland,observed
2021-05-01,all,reported,199.428571428571,reported,Saarland,observed
2021-05-02,all,reported,190.857142857143,reported,Saarland,observed
2021-05-03,all,reported,176.142857142857,reported,Saarland,observed
2021-05-04,all,reported,165.857142857143,reported,Saarland,observed
2021-05-05,all,reported,155.571428571429,reported,Saarland,observed
2021-05-06,all,reported,153.285714285714,reported,Saarland,observed
2021-05-07,all,reported,154,reported,Saarland,observed
2021-05-08,all,reported,150.857142857143,reported,Saarland,observed
2021-05-09,all,reported,149.857142857143,reported,Saarland,observed
2021-05-10,all,reported,144.142857142857,reported,Saarland,observed
2021-05-11,all,reported,146.142857142857,reported,Saarland,observed
2021-05-12,all,reported,128.285714285714,reported,Saarland,observed
2021-05-13,all,reported,123.714285714286,reported,Saarland,observed
2021-05-14,all,reported,121.714285714286,reported,Saarland,observed
2021-05-15,all,reported,122.285714285714,reported,Saarland,observed
2021-05-16,all,reported,124.142857142857,reported,Saarland,observed
2021-05-17,all,reported,113.714285714286,reported,Saarland,observed
2021-05-18,all,reported,104.285714285714,reported,Saarland,observed
2021-05-19,all,reported,117.285714285714,reported,Saarland,observed
2021-05-20,all,reported,113.428571428571,reported,Saarland,observed
2021-05-21,all,reported,110.142857142857,reported,Saarland,observed
2021-05-22,all,reported,105.857142857143,reported,Saarland,observed
2021-05-23,all,reported,87,reported,Saarland,observed
2021-05-24,all,reported,75,reported,Saarland,observed
2021-05-25,all,reported,67.7142857142857,reported,Saarland,observed
2021-05-26,all,reported,58,reported,Saarland,observed
2021-05-27,all,reported,43.8571428571429,reported,Saarland,observed
2021-05-28,all,reported,44.4285714285714,reported,Saarland,observed
2021-05-29,all,reported,49.2857142857143,reported,Saarland,observed
2021-05-30,all,reported,56,reported,Saarland,observed
2021-05-31,all,reported,56,reported,Saarland,observed
2021-06-01,all,reported,51,reported,Saarland,observed
2021-06-02,all,reported,44.4285714285714,reported,Saarland,observed
2021-06-03,all,reported,45.7142857142857,reported,Saarland,observed
2021-06-04,all,reported,45.8571428571429,reported,Saarland,observed
2021-06-05,all,reported,40.4285714285714,reported,Saarland,observed
2021-06-06,all,reported,32.2857142857143,reported,Saarland,observed
2021-06-07,all,reported,30.7142857142857,reported,Saarland,observed
2021-06-08,all,reported,31,reported,Saarland,observed
2021-06-09,all,reported,33,reported,Saarland,observed
2021-06-10,all,reported,32.7142857142857,reported,Saarland,observed
2021-06-11,all,reported,31.8571428571429,reported,Saarland,observed
2021-06-12,all,reported,30.7142857142857,reported,Saarland,observed
2021-06-13,all,reported,29.5714285714286,reported,Saarland,observed
2021-06-14,all,reported,25,reported,Saarland,observed
2021-06-15,all,reported,20.4285714285714,reported,Saarland,observed
2021-06-16,all,reported,19.4285714285714,reported,Saarland,observed
2021-06-17,all,reported,17.4285714285714,reported,Saarland,observed
2021-06-18,all,reported,16.4285714285714,reported,Saarland,observed
2021-06-19,all,reported,16.7142857142857,reported,Saarland,observed
2021-06-20,all,reported,14.4285714285714,reported,Saarland,observed
2021-06-21,all,reported,13.1428571428571,reported,Saarland,observed
2021-06-22,all,reported,13.7142857142857,reported,Saarland,observed
2021-06-23,all,reported,11.1428571428571,reported,Saarland,observed
2021-06-24,all,reported,9.85714285714286,reported,Saarland,observed
2021-06-25,all,reported,10,reported,Saarland,observed
2021-06-26,all,reported,10.1428571428571,reported,Saarland,observed
2021-06-27,all,reported,9.57142857142857,reported,Saarland,observed
2021-06-28,all,reported,10,reported,Saarland,observed
2021-06-29,all,reported,8.85714285714286,reported,Saarland,observed
2021-06-30,all,reported,9.71428571428571,reported,Saarland,observed
2021-07-01,all,reported,9.42857142857143,reported,Saarland,observed
2021-07-02,all,reported,9.42857142857143,reported,Saarland,observed
2021-07-03,all,reported,13.5714285714286,reported,Saarland,observed
2021-07-04,all,reported,15,reported,Saarland,observed
2021-07-05,all,reported,15,reported,Saarland,observed
2021-07-06,all,reported,14.7142857142857,reported,Saarland,observed
2021-07-07,all,reported,14.2857142857143,reported,Saarland,observed
2021-07-08,all,reported,15,reported,Saarland,observed
2021-07-09,all,reported,15,reported,Saarland,observed
2021-07-10,all,reported,10.4285714285714,reported,Saarland,observed
2021-07-11,all,reported,7.85714285714286,reported,Saarland,observed
2021-07-12,all,reported,8.42857142857143,reported,Saarland,observed
2021-07-13,all,reported,8.71428571428571,reported,Saarland,observed
2021-07-14,all,reported,10.7142857142857,reported,Saarland,observed
2021-07-15,all,reported,9.14285714285714,reported,Saarland,observed
2021-07-16,all,reported,11.4285714285714,reported,Saarland,observed
2021-07-17,all,reported,12.4285714285714,reported,Saarland,observed
2021-07-18,all,reported,18.1428571428571,reported,Saarland,observed
2021-07-19,all,reported,22.5714285714286,reported,Saarland,observed
2021-07-20,all,reported,26.4285714285714,reported,Saarland,observed
2021-07-21,all,reported,27.4285714285714,reported,Saarland,observed
2021-07-22,all,reported,31.8571428571429,reported,Saarland,observed
2021-07-23,all,reported,31,reported,Saarland,observed
2021-07-24,all,reported,31.4285714285714,reported,Saarland,observed
2021-07-25,all,reported,32.5714285714286,reported,Saarland,observed
2021-07-26,all,reported,31.7142857142857,reported,Saarland,observed
2021-07-27,all,reported,31.1428571428571,reported,Saarland,observed
2021-07-28,all,reported,29.8571428571429,reported,Saarland,observed
2021-07-29,all,reported,30.8571428571429,reported,Saarland,observed
2021-07-30,all,reported,30.2857142857143,reported,Saarland,observed
2021-07-31,all,reported,31.1428571428571,reported,Saarland,observed
2021-08-01,all,reported,35.5714285714286,reported,Saarland,observed
2021-08-02,all,reported,37.1428571428571,reported,Saarland,observed
2021-08-03,all,reported,39.7142857142857,reported,Saarland,observed
2021-08-04,all,reported,45.7142857142857,reported,Saarland,observed
2021-08-05,all,reported,47.4285714285714,reported,Saarland,observed
2021-08-06,all,reported,47.2857142857143,reported,Saarland,observed
2021-08-07,all,reported,45.8571428571429,reported,Saarland,observed
2021-08-08,all,reported,46.2857142857143,reported,Saarland,observed
2021-08-09,all,reported,50,reported,Saarland,observed
2021-08-10,all,reported,50.5714285714286,reported,Saarland,observed
2021-08-11,all,reported,51.2857142857143,reported,Saarland,observed
2021-08-12,all,reported,53.7142857142857,reported,Saarland,observed
2021-08-13,all,reported,57.4285714285714,reported,Saarland,observed
2021-08-14,all,reported,61.1428571428571,reported,Saarland,observed
2021-08-15,all,reported,62.4285714285714,reported,Saarland,observed
2021-08-16,all,reported,60.5714285714286,reported,Saarland,observed
2021-08-17,all,reported,78,reported,Saarland,observed
2021-08-18,all,reported,86.8571428571429,reported,Saarland,observed
2021-08-19,all,reported,91.7142857142857,reported,Saarland,observed
2021-08-20,all,reported,91.8571428571429,reported,Saarland,observed
2021-08-21,all,reported,93.7142857142857,reported,Saarland,observed
2021-08-22,all,reported,101.142857142857,reported,Saarland,observed
2021-08-23,all,reported,115.285714285714,reported,Saarland,observed
2021-08-24,all,reported,109.285714285714,reported,Saarland,observed
2021-08-25,all,reported,108.428571428571,reported,Saarland,observed
2021-08-26,all,reported,114.571428571429,reported,Saarland,observed
2021-08-27,all,reported,116,reported,Saarland,observed
2021-08-28,all,reported,112.428571428571,reported,Saarland,observed
2021-08-29,all,reported,124.142857142857,reported,Saarland,observed
2021-08-30,all,reported,126.428571428571,reported,Saarland,observed
2021-08-31,all,reported,128.714285714286,reported,Saarland,observed
2021-09-01,all,reported,129.714285714286,reported,Saarland,observed
2021-09-02,all,reported,134.571428571429,reported,Saarland,observed
2021-09-03,all,reported,137.714285714286,reported,Saarland,observed
2021-09-04,all,reported,136.714285714286,reported,Saarland,observed
2021-09-05,all,reported,125.142857142857,reported,Saarland,observed
2021-09-06,all,reported,127.428571428571,reported,Saarland,observed
2021-09-07,all,reported,118.428571428571,reported,Saarland,observed
2021-09-08,all,reported,114.285714285714,reported,Saarland,observed
2021-09-09,all,reported,107.428571428571,reported,Saarland,observed
2021-09-10,all,reported,100.714285714286,reported,Saarland,observed
2021-09-11,all,reported,102.142857142857,reported,Saarland,observed
2021-09-12,all,reported,103.428571428571,reported,Saarland,observed
2021-09-13,all,reported,93.8571428571429,reported,Saarland,observed
2021-09-14,all,reported,96.5714285714286,reported,Saarland,observed
2021-09-15,all,reported,94.1428571428571,reported,Saarland,observed
2021-09-16,all,reported,90.1428571428571,reported,Saarland,observed
2021-09-17,all,reported,89,reported,Saarland,observed
2021-09-18,all,reported,88.4285714285714,reported,Saarland,observed
2021-09-19,all,reported,87,reported,Saarland,observed
2021-09-20,all,reported,85,reported,Saarland,observed
2021-09-21,all,reported,87,reported,Saarland,observed
2021-09-22,all,reported,86.5714285714286,reported,Saarland,observed
